Date,Time,Log,Latitude,Longitude,Heading,Speed,Bottom,GearDepth,GearTemp
05.02.2022,0:52:02,0.000,43.10700,131.90287,0,0.0,0.0,-1.0,-100.0
05.02.2022,0:57:02,0.003,43.10702,131.90287,0,0.1,0.0,-1.0,-100.0
05.02.2022,1:02:02,0.004,43.10702,131.90292,0,0.0,0.0,-1.0,-100.0
05.02.2022,1:07:03,0.005,43.10700,131.90293,0,0.0,0.0,-1.0,-100.0
05.02.2022,1:12:03,0.008,43.10700,131.90288,0,0.1,0.0,-1.0,-100.0
05.02.2022,1:17:03,0.009,43.10705,131.90282,0,0.0,0.0,-1.0,-100.0
05.02.2022,1:22:03,0.011,43.10702,131.90293,0,0.0,0.0,-1.0,-100.0
05.02.2022,1:27:03,0.011,43.10702,131.90295,0,0.0,0.0,-1.0,-100.0
05.02.2022,1:32:04,0.011,43.10700,131.90293,0,0.0,0.0,-1.0,-100.0
05.02.2022,1:37:04,0.013,43.10702,131.90293,0,0.1,0.0,-1.0,-100.0
05.02.2022,1:42:04,0.021,43.10705,131.90293,0,0.1,0.0,-1.0,-100.0
05.02.2022,1:47:04,0.048,43.10758,131.90312,0,0.8,0.0,-1.0,-100.0
05.02.2022,1:52:04,0.109,43.10830,131.90295,335,0.3,0.0,-1.0,-100.0
05.02.2022,1:57:04,0.144,43.10797,131.90268,271,1.1,0.0,-1.0,-100.0
05.02.2022,2:02:04,0.456,43.10915,131.89458,275,5.1,0.0,-1.0,-100.0
05.02.2022,2:07:05,0.892,43.10577,131.88613,228,5.5,0.0,-1.0,-100.0
05.02.2022,2:12:05,1.322,43.10033,131.88083,191,3.6,0.0,-1.0,-100.0
05.02.2022,2:17:05,1.487,43.09840,131.88212,128,0.8,0.0,-1.0,-100.0
05.02.2022,2:22:05,1.508,43.09840,131.88232,128,0.1,0.0,-1.0,-100.0
05.02.2022,2:27:05,1.510,43.09840,131.88232,128,0.0,0.0,-1.0,-100.0
05.02.2022,2:32:05,1.510,43.09842,131.88232,128,0.0,0.0,-1.0,-100.0
05.02.2022,2:37:06,1.510,43.09837,131.88235,128,0.0,0.0,-1.0,-100.0
05.02.2022,2:42:06,1.510,43.09837,131.88225,128,0.0,0.0,-1.0,-100.0
05.02.2022,2:47:06,1.510,43.09827,131.88232,128,0.0,0.0,-1.0,-100.0
05.02.2022,2:52:06,1.510,43.09832,131.88230,128,0.0,0.0,-1.0,-100.0
05.02.2022,2:57:06,1.510,43.09832,131.88232,128,0.0,0.0,-1.0,-100.0
05.02.2022,3:02:06,1.510,43.09835,131.88235,128,0.0,0.0,-1.0,-100.0
05.02.2022,3:07:06,1.510,43.09837,131.88233,128,0.0,0.0,-1.0,-100.0
05.02.2022,3:12:07,1.510,43.09832,131.88233,128,0.0,0.0,-1.0,-100.0
05.02.2022,3:17:07,1.510,43.09835,131.88230,128,0.0,0.0,-1.0,-100.0
05.02.2022,3:22:07,1.510,43.09837,131.88237,128,0.0,0.0,-1.0,-100.0
05.02.2022,3:27:07,1.510,43.09840,131.88237,128,0.0,0.0,-1.0,-100.0
05.02.2022,3:32:07,1.510,43.09840,131.88230,128,0.0,0.0,-1.0,-100.0
05.02.2022,3:37:07,1.510,43.09837,131.88240,128,0.0,0.0,-1.0,-100.0
05.02.2022,3:42:07,1.510,43.09840,131.88233,128,0.0,0.0,-1.0,-100.0
05.02.2022,3:47:07,1.510,43.09835,131.88237,128,0.0,0.0,-1.0,-100.0
05.02.2022,3:52:07,1.510,43.09842,131.88237,128,0.0,0.0,-1.0,-100.0
05.02.2022,3:57:07,1.510,43.09842,131.88235,128,0.0,0.0,-1.0,-100.0
05.02.2022,4:02:07,1.510,43.09840,131.88235,128,0.0,0.0,-1.0,-100.0
05.02.2022,4:07:07,1.510,43.09838,131.88233,128,0.0,0.0,-1.0,-100.0
05.02.2022,4:12:07,1.510,43.09837,131.88230,128,0.0,0.0,-1.0,-100.0
05.02.2022,4:17:07,1.510,43.09838,131.88232,128,0.0,0.0,-1.0,-100.0
05.02.2022,4:22:07,1.510,43.09838,131.88233,128,0.0,0.0,-1.0,-100.0
05.02.2022,4:27:07,1.510,43.09842,131.88228,128,0.0,0.0,-1.0,-100.0
05.02.2022,4:32:07,1.510,43.09840,131.88238,128,0.0,0.0,-1.0,-100.0
05.02.2022,4:37:07,1.512,43.09843,131.88233,128,0.0,0.0,-1.0,-100.0
05.02.2022,4:42:07,1.512,43.09843,131.88235,128,0.0,0.0,-1.0,-100.0
05.02.2022,4:47:07,1.512,43.09843,131.88233,128,0.0,0.0,-1.0,-100.0
05.02.2022,4:52:07,1.513,43.09852,131.88237,128,0.0,0.0,-1.0,-100.0
05.02.2022,4:57:07,1.513,43.09835,131.88237,128,0.0,0.0,-1.0,-100.0
05.02.2022,5:02:07,1.513,43.09843,131.88240,128,0.0,0.0,-1.0,-100.0
05.02.2022,5:07:07,1.514,43.09840,131.88235,128,0.0,0.0,-1.0,-100.0
05.02.2022,5:12:07,1.514,43.09843,131.88237,128,0.0,0.0,-1.0,-100.0
05.02.2022,5:17:07,1.517,43.09828,131.88225,128,0.4,0.0,-1.0,-100.0
05.02.2022,5:22:07,1.736,43.09483,131.87788,221,5.7,0.0,-1.0,-100.0
05.02.2022,5:27:07,2.332,43.08522,131.87300,193,7.6,0.0,-1.0,-100.0
05.02.2022,5:32:07,2.966,43.07573,131.87710,134,8.0,0.0,-1.0,-100.0
05.02.2022,5:37:07,3.644,43.07007,131.89067,121,8.3,0.0,-1.0,-100.0
05.02.2022,5:42:07,4.343,43.06400,131.90425,127,8.2,0.0,-1.0,-100.0
05.02.2022,5:47:07,4.897,43.05853,131.91360,128,5.7,0.0,-1.0,-100.0
05.02.2022,5:52:08,5.600,43.05217,131.92840,118,10.3,0.0,-1.0,-100.0
05.02.2022,5:57:08,6.466,43.04520,131.94577,119,10.2,0.0,-1.0,-100.0
05.02.2022,6:02:08,7.297,43.03790,131.96187,123,10.0,0.0,-1.0,-100.0
05.02.2022,6:07:08,8.129,43.03028,131.97773,123,9.9,0.0,-1.0,-100.0
05.02.2022,6:12:08,8.956,43.02280,131.99367,123,10.0,0.0,-1.0,-100.0
05.02.2022,6:17:08,9.784,43.01535,132.00952,123,9.9,0.0,-1.0,-100.0
05.02.2022,6:22:08,10.606,43.00790,132.02533,123,9.8,0.0,-1.0,-100.0
05.02.2022,6:27:08,11.427,43.00050,132.04098,123,9.8,0.0,-1.0,-100.0
05.02.2022,6:32:08,12.229,42.98747,132.04528,172,10.2,0.0,-1.0,-100.0
05.02.2022,6:37:08,13.078,42.97352,132.04798,172,10.2,0.0,-1.0,-100.0
05.02.2022,6:42:09,13.929,42.95937,132.05055,173,10.3,0.0,-1.0,-100.0
05.02.2022,6:47:09,14.783,42.94523,132.05285,173,10.3,0.0,-1.0,-100.0
05.02.2022,6:52:09,15.642,42.93105,132.05538,172,10.3,0.0,-1.0,-100.0
05.02.2022,6:57:09,16.508,42.91672,132.05787,173,10.4,0.0,-1.0,-100.0
05.02.2022,7:02:09,17.378,42.90228,132.06045,173,10.5,0.0,-1.0,-100.0
05.02.2022,7:07:09,18.229,42.88968,132.06880,148,10.3,0.0,-1.0,-100.0
05.02.2022,7:12:09,19.095,42.87738,132.07930,148,10.4,0.0,-1.0,-100.0
05.02.2022,7:17:10,19.962,42.86535,132.09023,147,10.4,0.0,-1.0,-100.0
05.02.2022,7:22:10,20.828,42.85330,132.10118,146,10.4,0.0,-1.0,-100.0
05.02.2022,7:27:10,21.693,42.84122,132.11187,148,10.4,0.0,-1.0,-100.0
05.02.2022,7:32:10,22.566,42.82888,132.12263,148,10.5,0.0,-1.0,-100.0
05.02.2022,7:37:10,23.437,42.81658,132.13343,147,10.5,0.0,-1.0,-100.0
05.02.2022,7:42:10,24.320,42.80423,132.14425,147,10.6,0.0,-1.0,-100.0
05.02.2022,7:47:11,25.204,42.79187,132.15535,146,10.7,0.0,-1.0,-100.0
05.02.2022,7:52:11,26.093,42.77957,132.16662,146,10.6,0.0,-1.0,-100.0
05.02.2022,7:57:11,26.979,42.76727,132.17788,146,10.5,0.0,-1.0,-100.0
05.02.2022,8:02:11,27.856,42.75505,132.18892,146,10.4,0.0,-1.0,-100.0
05.02.2022,8:07:11,28.721,42.74307,132.19982,147,10.5,0.0,-1.0,-100.0
05.02.2022,8:12:11,29.596,42.73077,132.21063,147,10.6,0.0,-1.0,-100.0
05.02.2022,8:17:11,30.474,42.71850,132.22142,146,10.4,0.0,-1.0,-100.0
05.02.2022,8:22:12,31.343,42.70633,132.23235,148,10.5,0.0,-1.0,-100.0
05.02.2022,8:27:12,32.215,42.69407,132.24313,147,10.4,0.0,-1.0,-100.0
05.02.2022,8:32:12,33.091,42.68187,132.25423,146,10.4,0.0,-1.0,-100.0
05.02.2022,8:37:12,33.961,42.67027,132.26587,136,10.1,0.0,-1.0,-100.0
05.02.2022,8:42:12,34.730,42.66902,132.28330,95,9.4,0.0,-1.0,-100.0
05.02.2022,8:47:12,35.510,42.66813,132.30102,94,9.3,0.0,-1.0,-100.0
05.02.2022,8:52:12,36.293,42.66728,132.31875,94,9.4,0.0,-1.0,-100.0
05.02.2022,8:57:13,37.077,42.66640,132.33657,93,9.4,0.0,-1.0,-100.0
05.02.2022,9:02:13,37.864,42.66577,132.35443,93,9.3,0.0,-1.0,-100.0
05.02.2022,9:07:13,38.643,42.66520,132.37223,93,9.3,0.0,-1.0,-100.0
05.02.2022,9:12:13,39.422,42.66445,132.38983,94,9.3,0.0,-1.0,-100.0
05.02.2022,9:17:13,40.196,42.66338,132.40728,95,9.2,0.0,-1.0,-100.0
05.02.2022,9:22:13,40.964,42.66228,132.42477,94,9.2,0.0,-1.0,-100.0
05.02.2022,9:27:14,41.737,42.66125,132.44220,94,9.3,0.0,-1.0,-100.0
05.02.2022,9:32:14,42.511,42.66032,132.45970,94,9.2,0.0,-1.0,-100.0
05.02.2022,9:37:14,43.282,42.65942,132.47715,94,9.3,0.0,-1.0,-100.0
05.02.2022,9:42:14,44.056,42.65838,132.49472,94,9.3,0.0,-1.0,-100.0
05.02.2022,9:47:14,44.819,42.65768,132.51193,94,9.2,0.0,-1.0,-100.0
05.02.2022,9:52:14,45.589,42.65673,132.52935,94,9.2,0.0,-1.0,-100.0
05.02.2022,9:57:14,46.354,42.65570,132.54662,95,9.0,0.0,-1.0,-100.0
05.02.2022,10:02:15,47.117,42.65447,132.56395,95,9.3,0.0,-1.0,-100.0
05.02.2022,10:07:15,47.884,42.65328,132.58130,95,9.2,0.0,-1.0,-100.0
05.02.2022,10:12:15,48.668,42.65238,132.59907,94,9.5,0.0,-1.0,-100.0
05.02.2022,10:17:15,49.451,42.65118,132.61667,95,9.2,0.0,-1.0,-100.0
05.02.2022,10:22:15,50.232,42.64998,132.63430,96,9.4,0.0,-1.0,-100.0
05.02.2022,10:27:15,51.015,42.64855,132.65197,97,9.4,0.0,-1.0,-100.0
05.02.2022,10:32:15,51.797,42.64740,132.66958,95,9.2,0.0,-1.0,-100.0
05.02.2022,10:37:16,52.572,42.64617,132.68715,95,9.4,0.0,-1.0,-100.0
05.02.2022,10:42:16,53.355,42.64502,132.70490,94,9.3,0.0,-1.0,-100.0
05.02.2022,10:47:16,54.132,42.64392,132.72253,95,9.4,0.0,-1.0,-100.0
05.02.2022,10:52:16,54.915,42.64270,132.74033,95,9.3,0.0,-1.0,-100.0
05.02.2022,10:57:16,55.690,42.64170,132.75783,94,9.2,0.0,-1.0,-100.0
05.02.2022,11:02:16,56.458,42.64088,132.77523,92,9.3,0.0,-1.0,-100.0
05.02.2022,11:07:16,57.233,42.64048,132.79275,92,9.1,0.0,-1.0,-100.0
05.02.2022,11:12:17,57.990,42.64017,132.80992,91,9.1,0.0,-1.0,-100.0
05.02.2022,11:17:17,58.758,42.63978,132.82737,93,9.3,0.0,-1.0,-100.0
05.02.2022,11:22:17,59.526,42.63833,132.84458,97,9.1,0.0,-1.0,-100.0
05.02.2022,11:27:17,60.286,42.63692,132.86172,97,9.1,0.0,-1.0,-100.0
05.02.2022,11:32:17,61.065,42.63022,132.87670,140,9.5,0.0,-1.0,-100.0
05.02.2022,11:37:17,61.854,42.62133,132.88980,129,9.4,0.0,-1.0,-100.0
05.02.2022,11:42:17,62.651,42.61315,132.90407,128,9.6,0.0,-1.0,-100.0
05.02.2022,11:47:17,63.443,42.60493,132.91817,128,9.4,0.0,-1.0,-100.0
05.02.2022,11:52:17,64.228,42.59685,132.93220,128,9.4,0.0,-1.0,-100.0
05.02.2022,11:57:17,65.022,42.58860,132.94635,128,9.4,0.0,-1.0,-100.0
05.02.2022,12:02:17,65.816,42.58038,132.96045,128,9.5,0.0,-1.0,-100.0
05.02.2022,12:07:17,66.614,42.57202,132.97458,129,9.6,0.0,-1.0,-100.0
05.02.2022,12:12:17,67.415,42.56497,132.98998,121,9.7,0.0,-1.0,-100.0
05.02.2022,12:17:18,68.220,42.55787,133.00538,123,9.6,0.0,-1.0,-100.0
05.02.2022,12:22:18,69.020,42.55060,133.02053,123,9.6,0.0,-1.0,-100.0
05.02.2022,12:27:18,69.827,42.54320,133.03587,123,9.7,0.0,-1.0,-100.0
05.02.2022,12:32:18,70.641,42.53575,133.05130,123,9.8,0.0,-1.0,-100.0
05.02.2022,12:37:18,71.456,42.52823,133.06670,124,9.8,0.0,-1.0,-100.0
05.02.2022,12:42:18,72.267,42.52088,133.08217,122,9.6,0.0,-1.0,-100.0
05.02.2022,12:47:18,73.072,42.51373,133.09753,122,9.7,0.0,-1.0,-100.0
05.02.2022,12:52:19,73.878,42.50667,133.11303,122,9.7,0.0,-1.0,-100.0
05.02.2022,12:57:19,74.682,42.49968,133.12855,122,9.6,0.0,-1.0,-100.0
05.02.2022,13:02:19,75.482,42.49270,133.14408,121,9.6,0.0,-1.0,-100.0
05.02.2022,13:07:19,76.281,42.48575,133.15945,122,9.6,0.0,-1.0,-100.0
05.02.2022,13:12:19,77.049,42.48065,133.17478,106,7.8,0.0,-1.0,-100.0
05.02.2022,13:17:19,77.625,42.47827,133.18732,106,7.1,0.0,-1.0,-100.0
05.02.2022,13:22:19,78.127,42.47610,133.19812,106,5.6,0.0,-1.0,-100.0
05.02.2022,13:27:20,78.584,42.47397,133.20823,108,0.0,0.0,-1.0,-100.0
05.02.2022,13:32:20,79.020,42.47175,133.21823,108,5.3,0.0,-1.0,-100.0
05.02.2022,13:37:20,79.331,42.47037,133.22497,108,4.3,0.0,-1.0,-100.0
05.02.2022,13:42:20,79.721,42.46870,133.23368,104,4.9,0.0,-1.0,-100.0
05.02.2022,13:47:20,80.067,42.46817,133.24080,71,2.4,0.0,-1.0,-100.0
05.02.2022,13:52:20,80.249,42.47020,133.24107,272,1.4,0.0,-1.0,-100.0
05.02.2022,13:57:20,80.423,42.46745,133.23922,238,3.7,0.0,-1.0,-100.0
05.02.2022,14:02:21,80.611,42.46875,133.23807,35,2.1,0.0,-1.0,-100.0
05.02.2022,14:07:21,80.712,42.46980,133.23788,336,0.6,0.0,-1.0,-100.0
05.02.2022,14:12:21,80.875,42.46958,133.23418,278,1.9,0.0,-1.0,-100.0
05.02.2022,14:17:21,81.033,42.46870,133.23072,247,2.2,0.0,-1.0,-100.0
05.02.2022,14:22:21,81.199,42.46862,133.22732,249,1.4,0.0,-1.0,-100.0
05.02.2022,14:27:21,81.387,42.46767,133.22350,283,2.3,0.0,-1.0,-100.0
05.02.2022,14:32:21,81.717,42.46712,133.23135,102,7.1,0.0,-1.0,-100.0
05.02.2022,14:37:22,82.419,42.46415,133.24718,105,9.1,0.0,-1.0,-100.0
05.02.2022,14:42:22,83.175,42.46130,133.26393,103,9.1,0.0,-1.0,-100.0
05.02.2022,14:47:22,83.938,42.45838,133.28078,103,9.2,0.0,-1.0,-100.0
05.02.2022,14:52:22,84.692,42.45543,133.29735,103,9.0,0.0,-1.0,-100.0
05.02.2022,14:57:22,85.444,42.45230,133.31373,104,9.0,0.0,-1.0,-100.0
05.02.2022,15:02:22,86.200,42.44915,133.33035,104,9.1,0.0,-1.0,-100.0
05.02.2022,15:07:22,86.954,42.44602,133.34685,104,9.1,0.0,-1.0,-100.0
05.02.2022,15:12:22,87.714,42.44300,133.36353,104,9.0,0.0,-1.0,-100.0
05.02.2022,15:17:22,88.469,42.44000,133.38007,104,9.0,0.0,-1.0,-100.0
05.02.2022,15:22:22,89.218,42.43693,133.39637,104,8.9,0.0,-1.0,-100.0
05.02.2022,15:27:22,89.954,42.43407,133.41247,104,8.9,0.0,-1.0,-100.0
05.02.2022,15:32:22,90.702,42.43105,133.42885,103,9.0,0.0,-1.0,-100.0
05.02.2022,15:37:22,91.440,42.42817,133.44500,103,8.9,0.0,-1.0,-100.0
05.02.2022,15:42:22,92.164,42.42540,133.46077,103,8.5,0.0,-1.0,-100.0
05.02.2022,15:47:23,92.837,42.42298,133.47548,102,7.7,0.0,-1.0,-100.0
05.02.2022,15:52:23,93.402,42.42113,133.48747,102,5.7,0.0,-1.0,-100.0
05.02.2022,15:57:23,93.810,42.41972,133.49607,102,4.2,0.0,-1.0,-100.0
05.02.2022,16:02:23,94.092,42.41670,133.49595,243,2.8,0.0,-1.0,-100.0
05.02.2022,16:07:23,94.251,42.41753,133.49322,306,1.3,0.0,-1.0,-100.0
05.02.2022,16:12:23,94.386,42.41780,133.49023,288,1.7,0.0,-1.0,-100.0
05.02.2022,16:17:24,94.479,42.41750,133.48893,235,0.8,0.0,-1.0,-100.0
05.02.2022,16:22:24,94.595,42.41742,133.49045,16,2.3,0.0,-1.0,-100.0
05.02.2022,16:27:24,94.733,42.41772,133.48837,232,1.8,0.0,-1.0,-100.0
05.02.2022,16:32:24,94.921,42.41702,133.48445,263,2.0,0.0,-1.0,-100.0
05.02.2022,16:37:24,95.104,42.41482,133.48160,228,2.3,0.0,-1.0,-100.0
05.02.2022,16:42:24,95.293,42.41290,133.47842,235,2.2,0.0,-1.0,-100.0
05.02.2022,16:47:24,95.469,42.41157,133.47515,258,2.0,0.0,-1.0,-100.0
05.02.2022,16:52:25,95.665,42.41030,133.47118,234,2.1,0.0,-1.0,-100.0
05.02.2022,16:57:25,95.854,42.40873,133.46738,248,2.4,0.0,-1.0,-100.0
05.02.2022,17:02:25,96.042,42.40730,133.46397,236,1.8,0.0,-1.0,-100.0
05.02.2022,17:07:25,96.159,42.40828,133.46262,344,1.2,0.0,-1.0,-100.0
05.02.2022,17:12:25,96.322,42.41032,133.46038,299,2.0,0.0,-1.0,-100.0
05.02.2022,17:17:25,96.441,42.41130,133.45842,293,1.1,0.0,-1.0,-100.0
05.02.2022,17:22:25,96.544,42.41050,133.45677,236,1.9,0.0,-1.0,-100.0
05.02.2022,17:27:26,96.688,42.41005,133.45378,272,1.6,0.0,-1.0,-100.0
05.02.2022,17:32:26,96.829,42.41038,133.45473,98,4.2,0.0,-1.0,-100.0
05.02.2022,17:37:26,97.445,42.40745,133.46928,105,8.7,0.0,-1.0,-100.0
05.02.2022,17:42:26,98.180,42.40420,133.48528,106,8.8,0.0,-1.0,-100.0
05.02.2022,17:47:26,98.908,42.40100,133.50118,106,8.7,0.0,-1.0,-100.0
05.02.2022,17:52:26,99.626,42.39772,133.51692,106,8.7,0.0,-1.0,-100.0
05.02.2022,17:57:26,100.348,42.39428,133.53252,107,8.7,0.0,-1.0,-100.0
05.02.2022,18:02:26,101.058,42.39085,133.54788,107,8.6,0.0,-1.0,-100.0
05.02.2022,18:07:26,101.788,42.38718,133.56365,108,8.9,0.0,-1.0,-100.0
05.02.2022,18:12:27,102.513,42.38372,133.57930,107,8.7,0.0,-1.0,-100.0
05.02.2022,18:17:27,103.238,42.38020,133.59498,107,8.7,0.0,-1.0,-100.0
05.02.2022,18:22:27,103.985,42.37670,133.61113,107,9.0,0.0,-1.0,-100.0
05.02.2022,18:27:27,104.734,42.37320,133.62730,106,8.9,0.0,-1.0,-100.0
05.02.2022,18:32:27,105.481,42.36978,133.64352,106,9.1,0.0,-1.0,-100.0
05.02.2022,18:37:28,106.233,42.36640,133.65977,106,8.9,0.0,-1.0,-100.0
05.02.2022,18:42:28,106.986,42.36317,133.67615,105,8.9,0.0,-1.0,-100.0
05.02.2022,18:47:28,107.736,42.36018,133.69267,104,9.2,0.0,-1.0,-100.0
05.02.2022,18:52:28,108.494,42.35728,133.70930,103,9.1,0.0,-1.0,-100.0
05.02.2022,18:57:28,109.262,42.35438,133.72622,103,9.2,0.0,-1.0,-100.0
05.02.2022,19:02:28,110.050,42.35138,133.74360,103,9.5,0.0,-1.0,-100.0
05.02.2022,19:07:28,110.833,42.34835,133.76078,103,9.5,0.0,-1.0,-100.0
05.02.2022,19:12:29,111.631,42.34543,133.77833,103,9.5,0.0,-1.0,-100.0
05.02.2022,19:17:29,112.418,42.34253,133.79575,103,9.4,0.0,-1.0,-100.0
05.02.2022,19:22:29,113.204,42.33955,133.81295,104,9.3,0.0,-1.0,-100.0
05.02.2022,19:27:29,113.984,42.33650,133.83008,103,9.4,0.0,-1.0,-100.0
05.02.2022,19:32:29,114.766,42.33318,133.84720,106,9.4,0.0,-1.0,-100.0
05.02.2022,19:37:29,115.560,42.32948,133.86455,107,9.6,0.0,-1.0,-100.0
05.02.2022,19:42:29,116.360,42.32550,133.88168,108,9.6,0.0,-1.0,-100.0
05.02.2022,19:47:29,117.157,42.32155,133.89883,107,9.6,0.0,-1.0,-100.0
05.02.2022,19:52:29,117.954,42.31748,133.91602,108,9.8,0.0,-1.0,-100.0
05.02.2022,19:57:29,118.770,42.31338,133.93352,107,9.6,0.0,-1.0,-100.0
05.02.2022,20:02:30,119.573,42.30955,133.95077,107,9.6,0.0,-1.0,-100.0
05.02.2022,20:07:30,120.376,42.30605,133.96823,105,9.6,0.0,-1.0,-100.0
05.02.2022,20:12:30,121.174,42.30248,133.98533,106,9.0,0.0,-1.0,-100.0
05.02.2022,20:17:31,121.837,42.29965,133.99902,103,5.7,0.0,-1.0,-100.0
05.02.2022,20:22:31,122.034,42.29983,133.99993,219,2.0,0.0,-1.0,-100.0
05.02.2022,20:27:31,122.234,42.29725,133.99710,225,2.3,0.0,-1.0,-100.0
05.02.2022,20:32:31,122.398,42.29500,133.99550,204,1.9,0.0,-1.0,-100.0
05.02.2022,20:37:31,122.504,42.29363,133.99493,180,1.0,0.0,-1.0,-100.0
05.02.2022,20:42:31,122.586,42.29332,133.99607,85,0.4,0.0,-1.0,-100.0
05.02.2022,20:47:31,122.683,42.29183,133.99558,203,1.4,0.0,-1.0,-100.0
05.02.2022,20:52:32,122.800,42.29047,133.99472,192,0.6,0.0,-1.0,-100.0
05.02.2022,20:57:32,122.923,42.28870,133.99310,212,2.3,0.0,-1.0,-100.0
05.02.2022,21:02:32,123.051,42.28713,133.99215,215,0.9,0.0,-1.0,-100.0
05.02.2022,21:07:32,123.351,42.28562,133.99990,102,8.0,0.0,-1.0,-100.0
05.02.2022,21:12:32,124.102,42.28290,134.01675,103,9.1,0.0,-1.0,-100.0
05.02.2022,21:17:32,124.868,42.28010,134.03363,103,9.3,0.0,-1.0,-100.0
05.02.2022,21:22:32,125.642,42.27742,134.05065,102,9.2,0.0,-1.0,-100.0
05.02.2022,21:27:33,126.413,42.27465,134.06767,102,9.2,0.0,-1.0,-100.0
05.02.2022,21:32:33,127.194,42.27198,134.08502,102,9.3,0.0,-1.0,-100.0
05.02.2022,21:37:33,127.969,42.26920,134.10212,103,9.3,0.0,-1.0,-100.0
05.02.2022,21:42:33,128.752,42.26630,134.11923,103,9.6,0.0,-1.0,-100.0
05.02.2022,21:47:33,129.526,42.26350,134.13623,103,9.2,0.0,-1.0,-100.0
05.02.2022,21:52:33,130.291,42.26083,134.15315,102,9.2,0.0,-1.0,-100.0
05.02.2022,21:57:33,131.055,42.25815,134.16998,102,9.3,0.0,-1.0,-100.0
05.02.2022,22:02:34,131.837,42.25537,134.18722,102,9.4,0.0,-1.0,-100.0
05.02.2022,22:07:34,132.612,42.25252,134.20438,103,9.3,0.0,-1.0,-100.0
05.02.2022,22:12:34,133.398,42.24958,134.22173,103,9.4,0.0,-1.0,-100.0
05.02.2022,22:17:34,134.180,42.24662,134.23890,103,9.3,0.0,-1.0,-100.0
05.02.2022,22:22:34,134.961,42.24373,134.25608,102,9.3,0.0,-1.0,-100.0
05.02.2022,22:27:34,135.737,42.24093,134.27325,103,9.3,0.0,-1.0,-100.0
05.02.2022,22:32:34,136.508,42.23808,134.29022,102,9.3,0.0,-1.0,-100.0
05.02.2022,22:37:34,137.271,42.23542,134.30698,102,9.3,0.0,-1.0,-100.0
05.02.2022,22:42:34,138.044,42.23272,134.32402,102,9.2,0.0,-1.0,-100.0
05.02.2022,22:47:34,138.807,42.22993,134.34077,103,9.2,0.0,-1.0,-100.0
05.02.2022,22:52:34,139.581,42.22703,134.35782,103,9.2,0.0,-1.0,-100.0
05.02.2022,22:57:34,140.351,42.22412,134.37470,103,9.2,0.0,-1.0,-100.0
05.02.2022,23:02:34,141.109,42.22125,134.39133,103,9.2,0.0,-1.0,-100.0
05.02.2022,23:07:34,141.874,42.21825,134.40808,103,9.1,0.0,-1.0,-100.0
05.02.2022,23:12:34,142.635,42.21533,134.42483,103,9.2,0.0,-1.0,-100.0
05.02.2022,23:17:34,143.404,42.21237,134.44168,103,9.2,0.0,-1.0,-100.0
05.02.2022,23:22:34,144.144,42.20942,134.45752,105,7.9,0.0,-1.0,-100.0
05.02.2022,23:27:34,144.774,42.20692,134.47112,103,7.5,0.0,-1.0,-100.0
05.02.2022,23:32:34,145.389,42.20450,134.48457,103,7.3,0.0,-1.0,-100.0
05.02.2022,23:37:34,146.005,42.20230,134.49810,103,7.3,0.0,-1.0,-100.0
05.02.2022,23:42:34,146.387,42.19890,134.50233,190,2.1,0.0,-1.0,-100.0
05.02.2022,23:47:35,146.509,42.19737,134.50158,193,1.1,0.0,-1.0,-100.0
05.02.2022,23:52:35,146.598,42.19615,134.50132,181,1.0,0.0,-1.0,-100.0
05.02.2022,23:57:35,146.678,42.19508,134.50133,191,1.0,0.0,-1.0,-100.0
06.02.2022,0:02:35,146.764,42.19385,134.50133,172,1.0,0.0,-1.0,-100.0
06.02.2022,0:07:35,146.974,42.19123,134.50475,108,4.8,0.0,-1.0,-100.0
06.02.2022,0:12:35,147.618,42.18873,134.51997,100,9.0,0.0,-1.0,-100.0
06.02.2022,0:17:35,148.363,42.18658,134.53645,100,8.9,0.0,-1.0,-100.0
06.02.2022,0:22:35,149.119,42.18483,134.55340,97,9.2,0.0,-1.0,-100.0
06.02.2022,0:27:35,149.885,42.18273,134.57045,100,9.3,0.0,-1.0,-100.0
06.02.2022,0:32:35,150.650,42.18068,134.58737,99,9.1,0.0,-1.0,-100.0
06.02.2022,0:37:36,151.427,42.17887,134.60470,97,9.4,0.0,-1.0,-100.0
06.02.2022,0:42:36,152.196,42.17745,134.62185,96,9.0,0.0,-1.0,-100.0
06.02.2022,0:47:36,152.960,42.17592,134.63883,97,8.9,0.0,-1.0,-100.0
06.02.2022,0:52:37,153.714,42.17407,134.65573,98,9.2,0.0,-1.0,-100.0
06.02.2022,0:57:37,154.473,42.17207,134.67253,99,9.1,0.0,-1.0,-100.0
06.02.2022,1:02:37,155.244,42.16967,134.68960,102,9.2,0.0,-1.0,-100.0
06.02.2022,1:07:37,156.015,42.16703,134.70660,101,9.2,0.0,-1.0,-100.0
06.02.2022,1:12:37,156.783,42.16403,134.72343,104,9.3,0.0,-1.0,-100.0
06.02.2022,1:17:37,157.556,42.16097,134.74033,104,9.3,0.0,-1.0,-100.0
06.02.2022,1:22:37,158.329,42.15797,134.75725,104,9.3,0.0,-1.0,-100.0
06.02.2022,1:27:38,159.102,42.15487,134.77415,104,9.3,0.0,-1.0,-100.0
