eventID,resourceRelationshipID,resourceID,relationshipOfResource,relatedResourceID
IYS2022-TINRO-3-26-Trawl,"NA:rr:1012",IYS2022-TINRO-3-26-Trawl-183-393,is a subset of,NA
IYS2022-TINRO-3-26-Trawl,"NA:rr:1013",IYS2022-TINRO-3-26-Trawl-183-394,is a subset of,NA
IYS2022-TINRO-3-26-Trawl,"NA:rr:1014",IYS2022-TINRO-3-26-Trawl-183-395,is a subset of,NA
IYS2022-TINRO-3-26-Trawl,"NA:rr:1015",IYS2022-TINRO-3-26-Trawl-183-396,is a subset of,NA
IYS2022-TINRO-3-26-Trawl,"NA:rr:1016",IYS2022-TINRO-3-26-Trawl-183-397,is a subset of,NA
IYS2022-TINRO-3-26-Trawl,"NA:rr:1017",IYS2022-TINRO-3-26-Trawl-183-398,is a subset of,NA
IYS2022-TINRO-3-26-Trawl,"NA:rr:1018",IYS2022-TINRO-3-26-Trawl-183-399,is a subset of,NA
IYS2022-TINRO-3-26-Trawl,"NA:rr:1019",IYS2022-TINRO-3-26-Trawl-183-400,is a subset of,NA
IYS2022-TINRO-3-26-Trawl,"NA:rr:1020",IYS2022-TINRO-3-26-Trawl-183-401,is a subset of,NA
IYS2022-TINRO-3-26-Trawl,"NA:rr:1021",IYS2022-TINRO-3-26-Trawl-183-402,is a subset of,NA
IYS2022-TINRO-3-26-Trawl,"NA:rr:1022",IYS2022-TINRO-3-26-Trawl-183-403,is a subset of,NA
IYS2022-TINRO-3-26-Trawl,"NA:rr:1023",IYS2022-TINRO-3-26-Trawl-183-404,is a subset of,NA
IYS2022-TINRO-3-26-Trawl,"NA:rr:1024",IYS2022-TINRO-3-26-Trawl-183-405,is a subset of,NA
IYS2022-TINRO-3-26-Trawl,"NA:rr:1025",IYS2022-TINRO-3-26-Trawl-183-406,is a subset of,NA
IYS2022-TINRO-3-26-Trawl,"NA:rr:1026",IYS2022-TINRO-3-26-Trawl-183-407,is a subset of,NA
IYS2022-TINRO-3-26-Trawl,"NA:rr:1027",IYS2022-TINRO-3-26-Trawl-183-408,is a subset of,NA
IYS2022-TINRO-3-26-Trawl,"NA:rr:1028",IYS2022-TINRO-3-26-Trawl-183-409,is a subset of,NA
IYS2022-TINRO-3-26-Trawl,"NA:rr:1029",IYS2022-TINRO-3-26-Trawl-183-410,is a subset of,NA
IYS2022-TINRO-3-26-Trawl,"NA:rr:1030",IYS2022-TINRO-3-26-Trawl-183-411,is a subset of,NA
IYS2022-TINRO-3-26-Trawl,"NA:rr:1031",IYS2022-TINRO-3-26-Trawl-183-412,is a subset of,NA
IYS2022-TINRO-3-26-Trawl,"NA:rr:1032",IYS2022-TINRO-3-26-Trawl-183-413,is a subset of,NA
IYS2022-TINRO-3-26-Trawl,"NA:rr:1033",IYS2022-TINRO-3-26-Trawl-183-415,is a subset of,NA
IYS2022-TINRO-3-26-Trawl,"NA:rr:1034",IYS2022-TINRO-3-26-Trawl-183-416,is a subset of,NA
IYS2022-TINRO-3-26-Trawl,"NA:rr:1035",IYS2022-TINRO-3-26-Trawl-183-417,is a subset of,NA
IYS2022-TINRO-3-26-Trawl,"NA:rr:1036",IYS2022-TINRO-3-26-Trawl-183-418,is a subset of,NA
IYS2022-TINRO-3-26-Trawl,"NA:rr:1037",IYS2022-TINRO-3-26-Trawl-183-419,is a subset of,NA
IYS2022-TINRO-3-26-Trawl,"NA:rr:1038",IYS2022-TINRO-3-26-Trawl-183-420,is a subset of,NA
IYS2022-TINRO-3-26-Trawl,"NA:rr:1039",IYS2022-TINRO-3-26-Trawl-183-421,is a subset of,NA
IYS2022-TINRO-3-26-Trawl,"NA:rr:1040",IYS2022-TINRO-3-26-Trawl-183-422,is a subset of,NA
IYS2022-TINRO-3-26-Trawl,"NA:rr:1041",IYS2022-TINRO-3-26-Trawl-183-423,is a subset of,NA
IYS2022-TINRO-3-26-Trawl,"NA:rr:1042",IYS2022-TINRO-3-26-Trawl-183-425,is a subset of,NA
IYS2022-TINRO-3-26-Trawl,"NA:rr:1043",IYS2022-TINRO-3-26-Trawl-183-426,is a subset of,NA
IYS2022-TINRO-3-26-Trawl,"NA:rr:1044",IYS2022-TINRO-3-26-Trawl-183-427,is a subset of,NA
IYS2022-TINRO-3-26-Trawl,"NA:rr:1045",IYS2022-TINRO-3-26-Trawl-183-977,is a subset of,NA
IYS2022-TINRO-3-26-Trawl,"NA:rr:1046",IYS2022-TINRO-3-26-Trawl-183-978,is a subset of,NA
IYS2022-TINRO-3-26-Trawl,"NA:rr:1047",IYS2022-TINRO-3-26-Trawl-183-979,is a subset of,NA
IYS2022-TINRO-3-26-Trawl,"NA:rr:1048",IYS2022-TINRO-3-26-Trawl-183-980,is a subset of,NA
IYS2022-TINRO-3-26-Trawl,"NA:rr:1049",IYS2022-TINRO-3-26-Trawl-183-981,is a subset of,NA
IYS2022-TINRO-3-26-Trawl,"NA:rr:1050",IYS2022-TINRO-3-26-Trawl-183-982,is a subset of,NA
IYS2022-TINRO-3-26-Trawl,"NA:rr:1051",IYS2022-TINRO-3-26-Trawl-183-983,is a subset of,NA
IYS2022-TINRO-3-26-Trawl,"NA:rr:1052",IYS2022-TINRO-3-26-Trawl-184,is a subset of,NA
IYS2022-TINRO-3-26-Trawl,"NA:rr:1053",IYS2022-TINRO-3-26-Trawl-184-424,is a subset of,NA
IYS2022-TINRO-3-26-Trawl,"NA:rr:1054",IYS2022-TINRO-3-26-Trawl-184-984,is a subset of,NA
IYS2022-TINRO-3-26-Trawl,"NA:rr:1055",IYS2022-TINRO-3-26-Trawl-185,is a subset of,NA
IYS2022-TINRO-3-26-Trawl,"NA:rr:1056",IYS2022-TINRO-3-26-Trawl-185-414,is a subset of,NA
IYS2022-TINRO-3-26-Trawl,"NA:rr:1057",IYS2022-TINRO-3-26-Trawl-185-428,is a subset of,NA
IYS2022-TINRO-3-26-Trawl,"NA:rr:1058",IYS2022-TINRO-3-26-Trawl-185-429,is a subset of,NA
IYS2022-TINRO-3-26-Trawl,"NA:rr:1059",IYS2022-TINRO-3-26-Trawl-185-430,is a subset of,NA
IYS2022-TINRO-3-26-Trawl,"NA:rr:1060",IYS2022-TINRO-3-26-Trawl-185-431,is a subset of,NA
IYS2022-TINRO-3-26-Trawl,"NA:rr:1061",IYS2022-TINRO-3-26-Trawl-185-985,is a subset of,NA
IYS2022-TINRO-3-26-Trawl,"NA:rr:1062",IYS2022-TINRO-3-26-Trawl-186,is a subset of,NA
IYS2022-TINRO-3-26-Trawl,"NA:rr:1063",IYS2022-TINRO-3-26-Trawl-186-432,is a subset of,NA
IYS2022-TINRO-3-26-Trawl,"NA:rr:1064",IYS2022-TINRO-3-26-Trawl-186-433,is a subset of,NA
IYS2022-TINRO-3-26-Trawl,"NA:rr:1065",IYS2022-TINRO-3-26-Trawl-186-434,is a subset of,NA
IYS2022-TINRO-3-26-Trawl,"NA:rr:1066",IYS2022-TINRO-3-26-Trawl-186-435,is a subset of,NA
IYS2022-TINRO-3-26-Trawl,"NA:rr:1067",IYS2022-TINRO-3-26-Trawl-186-986,is a subset of,NA
IYS2022-TINRO-3-26-Trawl,"NA:rr:1068",IYS2022-TINRO-3-26-Trawl-187,is a subset of,NA
IYS2022-TINRO-3-26-Trawl,"NA:rr:1069",IYS2022-TINRO-3-26-Trawl-187-436,is a subset of,NA
IYS2022-TINRO-3-26-Trawl,"NA:rr:1070",IYS2022-TINRO-3-26-Trawl-188,is a subset of,NA
IYS2022-TINRO-3-26-Trawl,"NA:rr:1071",IYS2022-TINRO-3-26-Trawl-188-437,is a subset of,NA
IYS2022-TINRO-3-27-Trawl,"NA:rr:1072",IYS2022-TINRO-3-27-Trawl-190,is a subset of,NA
IYS2022-TINRO-3-27-Trawl,"NA:rr:1073",IYS2022-TINRO-3-27-Trawl-190-987,is a subset of,NA
IYS2022-TINRO-3-27-Trawl,"NA:rr:1074",IYS2022-TINRO-3-27-Trawl-190-988,is a subset of,NA
IYS2022-TINRO-3-27-Trawl,"NA:rr:1075",IYS2022-TINRO-3-27-Trawl-190-989,is a subset of,NA
IYS2022-TINRO-3-27-Trawl,"NA:rr:1076",IYS2022-TINRO-3-27-Trawl-190-990,is a subset of,NA
IYS2022-TINRO-3-27-Trawl,"NA:rr:1077",IYS2022-TINRO-3-27-Trawl-190-991,is a subset of,NA
IYS2022-TINRO-3-27-Trawl,"NA:rr:1078",IYS2022-TINRO-3-27-Trawl-190-992,is a subset of,NA
IYS2022-TINRO-3-27-Trawl,"NA:rr:1079",IYS2022-TINRO-3-27-Trawl-191,is a subset of,NA
IYS2022-TINRO-3-27-Trawl,"NA:rr:1080",IYS2022-TINRO-3-27-Trawl-191-438,is a subset of,NA
IYS2022-TINRO-3-27-Trawl,"NA:rr:1081",IYS2022-TINRO-3-27-Trawl-191-439,is a subset of,NA
IYS2022-TINRO-3-27-Trawl,"NA:rr:1082",IYS2022-TINRO-3-27-Trawl-192,is a subset of,NA
IYS2022-TINRO-3-27-Trawl,"NA:rr:1083",IYS2022-TINRO-3-27-Trawl-192-440,is a subset of,NA
IYS2022-TINRO-3-27-Trawl,"NA:rr:1084",IYS2022-TINRO-3-27-Trawl-193,is a subset of,NA
IYS2022-TINRO-3-27-Trawl,"NA:rr:1085",IYS2022-TINRO-3-27-Trawl-193-441,is a subset of,NA
IYS2022-TINRO-3-27-Trawl,"NA:rr:1086",IYS2022-TINRO-3-27-Trawl-194,is a subset of,NA
IYS2022-TINRO-3-27-Trawl,"NA:rr:1087",IYS2022-TINRO-3-27-Trawl-194-442,is a subset of,NA
IYS2022-TINRO-3-27-Trawl,"NA:rr:1088",IYS2022-TINRO-3-27-Trawl-194-1045,is a subset of,NA
IYS2022-TINRO-3-28-Trawl,"NA:rr:1089",IYS2022-TINRO-3-28-Trawl-195,is a subset of,NA
IYS2022-TINRO-3-28-Trawl,"NA:rr:1090",IYS2022-TINRO-3-28-Trawl-195-993,is a subset of,NA
IYS2022-TINRO-3-28-Trawl,"NA:rr:1091",IYS2022-TINRO-3-28-Trawl-195-994,is a subset of,NA
IYS2022-TINRO-3-28-Trawl,"NA:rr:1092",IYS2022-TINRO-3-28-Trawl-195-995,is a subset of,NA
IYS2022-TINRO-3-28-Trawl,"NA:rr:1093",IYS2022-TINRO-3-28-Trawl-196,is a subset of,NA
IYS2022-TINRO-3-28-Trawl,"NA:rr:1094",IYS2022-TINRO-3-28-Trawl-196-996,is a subset of,NA
IYS2022-TINRO-3-28-Trawl,"NA:rr:1095",IYS2022-TINRO-3-28-Trawl-196-997,is a subset of,NA
IYS2022-TINRO-3-28-Trawl,"NA:rr:1096",IYS2022-TINRO-3-28-Trawl-196-998,is a subset of,NA
IYS2022-TINRO-3-28-Trawl,"NA:rr:1097",IYS2022-TINRO-3-28-Trawl-197,is a subset of,NA
IYS2022-TINRO-3-28-Trawl,"NA:rr:1098",IYS2022-TINRO-3-28-Trawl-197-999,is a subset of,NA
IYS2022-TINRO-3-28-Trawl,"NA:rr:1099",IYS2022-TINRO-3-28-Trawl-197-1000,is a subset of,NA
IYS2022-TINRO-3-28-Trawl,"NA:rr:1100",IYS2022-TINRO-3-28-Trawl-197-1001,is a subset of,NA
IYS2022-TINRO-3-28-Trawl,"NA:rr:1101",IYS2022-TINRO-3-28-Trawl-197-1002,is a subset of,NA
IYS2022-TINRO-3-28-Trawl,"NA:rr:1102",IYS2022-TINRO-3-28-Trawl-199,is a subset of,NA
IYS2022-TINRO-3-28-Trawl,"NA:rr:1103",IYS2022-TINRO-3-28-Trawl-199-1003,is a subset of,NA
IYS2022-TINRO-3-28-Trawl,"NA:rr:1104",IYS2022-TINRO-3-28-Trawl-199-1004,is a subset of,NA
IYS2022-TINRO-3-28-Trawl,"NA:rr:1105",IYS2022-TINRO-3-28-Trawl-199-1005,is a subset of,NA
IYS2022-TINRO-3-28-Trawl,"NA:rr:1106",IYS2022-TINRO-3-28-Trawl-199-1006,is a subset of,NA
IYS2022-TINRO-3-28-Trawl,"NA:rr:1107",IYS2022-TINRO-3-28-Trawl-199-1007,is a subset of,NA
IYS2022-TINRO-3-28-Trawl,"NA:rr:1108",IYS2022-TINRO-3-28-Trawl-199-1008,is a subset of,NA
IYS2022-TINRO-3-28-Trawl,"NA:rr:1109",IYS2022-TINRO-3-28-Trawl-199-1009,is a subset of,NA
IYS2022-TINRO-3-28-Trawl,"NA:rr:1110",IYS2022-TINRO-3-28-Trawl-199-1010,is a subset of,NA
IYS2022-TINRO-3-28-Trawl,"NA:rr:1111",IYS2022-TINRO-3-28-Trawl-200,is a subset of,NA
IYS2022-TINRO-3-28-Trawl,"NA:rr:1112",IYS2022-TINRO-3-28-Trawl-200-1011,is a subset of,NA
IYS2022-TINRO-3-28-Trawl,"NA:rr:1113",IYS2022-TINRO-3-28-Trawl-200-1012,is a subset of,NA
IYS2022-TINRO-3-28-Trawl,"NA:rr:1114",IYS2022-TINRO-3-28-Trawl-200-1013,is a subset of,NA
IYS2022-TINRO-3-28-Trawl,"NA:rr:1115",IYS2022-TINRO-3-28-Trawl-201,is a subset of,NA
IYS2022-TINRO-3-28-Trawl,"NA:rr:1116",IYS2022-TINRO-3-28-Trawl-201-443,is a subset of,NA
IYS2022-TINRO-3-28-Trawl,"NA:rr:1117",IYS2022-TINRO-3-28-Trawl-201-449,is a subset of,NA
IYS2022-TINRO-3-28-Trawl,"NA:rr:1118",IYS2022-TINRO-3-28-Trawl-202,is a subset of,NA
IYS2022-TINRO-3-28-Trawl,"NA:rr:1119",IYS2022-TINRO-3-28-Trawl-202-444,is a subset of,NA
IYS2022-TINRO-3-28-Trawl,"NA:rr:1120",IYS2022-TINRO-3-28-Trawl-202-445,is a subset of,NA
IYS2022-TINRO-3-28-Trawl,"NA:rr:1121",IYS2022-TINRO-3-28-Trawl-202-446,is a subset of,NA
IYS2022-TINRO-3-28-Trawl,"NA:rr:1122",IYS2022-TINRO-3-28-Trawl-202-447,is a subset of,NA
IYS2022-TINRO-3-28-Trawl,"NA:rr:1123",IYS2022-TINRO-3-28-Trawl-202-448,is a subset of,NA
IYS2022-TINRO-3-28-Trawl,"NA:rr:1124",IYS2022-TINRO-3-28-Trawl-203,is a subset of,NA
IYS2022-TINRO-3-28-Trawl,"NA:rr:1125",IYS2022-TINRO-3-28-Trawl-203-450,is a subset of,NA
IYS2022-TINRO-3-29-Trawl,"NA:rr:1126",IYS2022-TINRO-3-29-Trawl-204,is a subset of,NA
IYS2022-TINRO-3-29-Trawl,"NA:rr:1127",IYS2022-TINRO-3-29-Trawl-204-1014,is a subset of,NA
IYS2022-TINRO-3-29-Trawl,"NA:rr:1128",IYS2022-TINRO-3-29-Trawl-204-1015,is a subset of,NA
IYS2022-TINRO-3-29-Trawl,"NA:rr:1129",IYS2022-TINRO-3-29-Trawl-204-1016,is a subset of,NA
IYS2022-TINRO-3-29-Trawl,"NA:rr:1130",IYS2022-TINRO-3-29-Trawl-204-1017,is a subset of,NA
IYS2022-TINRO-3-29-Trawl,"NA:rr:1131",IYS2022-TINRO-3-29-Trawl-205,is a subset of,NA
IYS2022-TINRO-3-29-Trawl,"NA:rr:1132",IYS2022-TINRO-3-29-Trawl-205-1018,is a subset of,NA
IYS2022-TINRO-3-29-Trawl,"NA:rr:1133",IYS2022-TINRO-3-29-Trawl-205-1019,is a subset of,NA
IYS2022-TINRO-3-29-Trawl,"NA:rr:1134",IYS2022-TINRO-3-29-Trawl-206,is a subset of,NA
IYS2022-TINRO-3-29-Trawl,"NA:rr:1135",IYS2022-TINRO-3-29-Trawl-206-1020,is a subset of,NA
IYS2022-TINRO-3-29-Trawl,"NA:rr:1136",IYS2022-TINRO-3-29-Trawl-208,is a subset of,NA
IYS2022-TINRO-3-29-Trawl,"NA:rr:1137",IYS2022-TINRO-3-29-Trawl-208-1021,is a subset of,NA
IYS2022-TINRO-3-29-Trawl,"NA:rr:1138",IYS2022-TINRO-3-29-Trawl-208-1022,is a subset of,NA
IYS2022-TINRO-3-29-Trawl,"NA:rr:1139",IYS2022-TINRO-3-29-Trawl-208-1023,is a subset of,NA
IYS2022-TINRO-3-29-Trawl,"NA:rr:1140",IYS2022-TINRO-3-29-Trawl-208-1024,is a subset of,NA
IYS2022-TINRO-3-29-Trawl,"NA:rr:1141",IYS2022-TINRO-3-29-Trawl-208-1025,is a subset of,NA
IYS2022-TINRO-3-29-Trawl,"NA:rr:1142",IYS2022-TINRO-3-29-Trawl-208-1026,is a subset of,NA
IYS2022-TINRO-3-29-Trawl,"NA:rr:1143",IYS2022-TINRO-3-29-Trawl-208-1027,is a subset of,NA
IYS2022-TINRO-3-29-Trawl,"NA:rr:1144",IYS2022-TINRO-3-29-Trawl-208-1028,is a subset of,NA
IYS2022-TINRO-3-29-Trawl,"NA:rr:1145",IYS2022-TINRO-3-29-Trawl-208-1029,is a subset of,NA
IYS2022-TINRO-3-29-Trawl,"NA:rr:1146",IYS2022-TINRO-3-29-Trawl-208-1030,is a subset of,NA
IYS2022-TINRO-3-29-Trawl,"NA:rr:1147",IYS2022-TINRO-3-29-Trawl-208-1031,is a subset of,NA
IYS2022-TINRO-3-29-Trawl,"NA:rr:1148",IYS2022-TINRO-3-29-Trawl-208-1032,is a subset of,NA
IYS2022-TINRO-3-29-Trawl,"NA:rr:1149",IYS2022-TINRO-3-29-Trawl-208-1033,is a subset of,NA
IYS2022-TINRO-3-29-Trawl,"NA:rr:1150",IYS2022-TINRO-3-29-Trawl-208-1034,is a subset of,NA
IYS2022-TINRO-3-29-Trawl,"NA:rr:1151",IYS2022-TINRO-3-29-Trawl-208-1035,is a subset of,NA
IYS2022-TINRO-3-29-Trawl,"NA:rr:1152",IYS2022-TINRO-3-29-Trawl-208-1036,is a subset of,NA
IYS2022-TINRO-3-29-Trawl,"NA:rr:1153",IYS2022-TINRO-3-29-Trawl-208-1037,is a subset of,NA
IYS2022-TINRO-3-29-Trawl,"NA:rr:1154",IYS2022-TINRO-3-29-Trawl-208-1038,is a subset of,NA
IYS2022-TINRO-3-29-Trawl,"NA:rr:1155",IYS2022-TINRO-3-29-Trawl-208-1039,is a subset of,NA
IYS2022-TINRO-3-29-Trawl,"NA:rr:1156",IYS2022-TINRO-3-29-Trawl-208-1040,is a subset of,NA
IYS2022-TINRO-3-29-Trawl,"NA:rr:1157",IYS2022-TINRO-3-29-Trawl-208-1041,is a subset of,NA
IYS2022-TINRO-3-29-Trawl,"NA:rr:1158",IYS2022-TINRO-3-29-Trawl-208-1042,is a subset of,NA
IYS2022-TINRO-3-29-Trawl,"NA:rr:1159",IYS2022-TINRO-3-29-Trawl-208-1043,is a subset of,NA
IYS2022-TINRO-3-29-Trawl,"NA:rr:1160",IYS2022-TINRO-3-29-Trawl-209,is a subset of,NA
IYS2022-TINRO-3-29-Trawl,"NA:rr:1161",IYS2022-TINRO-3-29-Trawl-209-451,is a subset of,NA
IYS2022-TINRO-3-29-Trawl,"NA:rr:1162",IYS2022-TINRO-3-29-Trawl-210,is a subset of,NA
IYS2022-TINRO-3-29-Trawl,"NA:rr:1163",IYS2022-TINRO-3-29-Trawl-210-452,is a subset of,NA
IYS2022-TINRO-3-29-Trawl,"NA:rr:1164",IYS2022-TINRO-3-29-Trawl-210-453,is a subset of,NA
IYS2022-TINRO-3-29-Trawl,"NA:rr:1165",IYS2022-TINRO-3-29-Trawl-211,is a subset of,NA
IYS2022-TINRO-3-29-Trawl,"NA:rr:1166",IYS2022-TINRO-3-29-Trawl-211-454,is a subset of,NA
IYS2022-TINRO-3-29-Trawl,"NA:rr:1167",IYS2022-TINRO-3-29-Trawl-211-455,is a subset of,NA
IYS2022-TINRO-3-29-Trawl,"NA:rr:1168",IYS2022-TINRO-3-29-Trawl-211-456,is a subset of,NA
IYS2022-TINRO-3-29-Trawl,"NA:rr:1169",IYS2022-TINRO-3-29-Trawl-211-457,is a subset of,NA
IYS2022-TINRO-3-29-Trawl,"NA:rr:1170",IYS2022-TINRO-3-29-Trawl-211-458,is a subset of,NA
IYS2022-TINRO-3-29-Trawl,"NA:rr:1171",IYS2022-TINRO-3-29-Trawl-211-459,is a subset of,NA
IYS2022-TINRO-3-29-Trawl,"NA:rr:1172",IYS2022-TINRO-3-29-Trawl-211-460,is a subset of,NA
IYS2022-TINRO-3-29-Trawl,"NA:rr:1173",IYS2022-TINRO-3-29-Trawl-211-461,is a subset of,NA
IYS2022-TINRO-3-29-Trawl,"NA:rr:1174",IYS2022-TINRO-3-29-Trawl-211-462,is a subset of,NA
IYS2022-TINRO-3-29-Trawl,"NA:rr:1175",IYS2022-TINRO-3-29-Trawl-211-463,is a subset of,NA
IYS2022-TINRO-3-29-Trawl,"NA:rr:1176",IYS2022-TINRO-3-29-Trawl-211-464,is a subset of,NA
IYS2022-TINRO-3-29-Trawl,"NA:rr:1177",IYS2022-TINRO-3-29-Trawl-211-465,is a subset of,NA
IYS2022-TINRO-3-29-Trawl,"NA:rr:1178",IYS2022-TINRO-3-29-Trawl-211-466,is a subset of,NA
IYS2022-TINRO-3-29-Trawl,"NA:rr:1179",IYS2022-TINRO-3-29-Trawl-211-467,is a subset of,NA
IYS2022-TINRO-3-29-Trawl,"NA:rr:1180",IYS2022-TINRO-3-29-Trawl-211-1044,is a subset of,NA
IYS2022-TINRO-3-29-Trawl,"NA:rr:1181",IYS2022-TINRO-3-29-Trawl-212,is a subset of,NA
IYS2022-TINRO-3-29-Trawl,"NA:rr:1182",IYS2022-TINRO-3-29-Trawl-212-468,is a subset of,NA
IYS2022-TINRO-3-29-Trawl,"NA:rr:1183",IYS2022-TINRO-3-29-Trawl-212-469,is a subset of,NA
IYS2022-TINRO-3-29-Trawl,"NA:rr:1184",IYS2022-TINRO-3-29-Trawl-212-470,is a subset of,NA
IYS2022-TINRO-3-29-Trawl,"NA:rr:1185",IYS2022-TINRO-3-29-Trawl-212-471,is a subset of,NA
IYS2022-TINRO-3-29-Trawl,"NA:rr:1186",IYS2022-TINRO-3-29-Trawl-212-472,is a subset of,NA
IYS2022-TINRO-3-29-Trawl,"NA:rr:1187",IYS2022-TINRO-3-29-Trawl-212-473,is a subset of,NA
IYS2022-TINRO-3-29-Trawl,"NA:rr:1188",IYS2022-TINRO-3-29-Trawl-212-474,is a subset of,NA
IYS2022-TINRO-3-29-Trawl,"NA:rr:1189",IYS2022-TINRO-3-29-Trawl-212-475,is a subset of,NA
IYS2022-TINRO-3-29-Trawl,"NA:rr:1190",IYS2022-TINRO-3-29-Trawl-212-476,is a subset of,NA
IYS2022-TINRO-3-29-Trawl,"NA:rr:1191",IYS2022-TINRO-3-29-Trawl-212-477,is a subset of,NA
IYS2022-TINRO-3-29-Trawl,"NA:rr:1192",IYS2022-TINRO-3-29-Trawl-212-478,is a subset of,NA
IYS2022-TINRO-3-29-Trawl,"NA:rr:1193",IYS2022-TINRO-3-29-Trawl-212-479,is a subset of,NA
IYS2022-TINRO-3-29-Trawl,"NA:rr:1194",IYS2022-TINRO-3-29-Trawl-212-480,is a subset of,NA
IYS2022-TINRO-3-29-Trawl,"NA:rr:1195",IYS2022-TINRO-3-29-Trawl-212-481,is a subset of,NA
IYS2022-TINRO-3-29-Trawl,"NA:rr:1196",IYS2022-TINRO-3-29-Trawl-212-482,is a subset of,NA
IYS2022-TINRO-3-29-Trawl,"NA:rr:1197",IYS2022-TINRO-3-29-Trawl-212-483,is a subset of,NA
IYS2022-TINRO-3-29-Trawl,"NA:rr:1198",IYS2022-TINRO-3-29-Trawl-212-484,is a subset of,NA
IYS2022-TINRO-3-30-Trawl,"NA:rr:1199",IYS2022-TINRO-3-30-Trawl-215,is a subset of,NA
IYS2022-TINRO-3-30-Trawl,"NA:rr:1200",IYS2022-TINRO-3-30-Trawl-215-487,is a subset of,NA
IYS2022-TINRO-3-30-Trawl,"NA:rr:1201",IYS2022-TINRO-3-30-Trawl-216,is a subset of,NA
IYS2022-TINRO-3-30-Trawl,"NA:rr:1202",IYS2022-TINRO-3-30-Trawl-216-486,is a subset of,NA
IYS2022-TINRO-3-30-Trawl,"NA:rr:1203",IYS2022-TINRO-3-30-Trawl-216-488,is a subset of,NA
IYS2022-TINRO-3-30-Trawl,"NA:rr:1204",IYS2022-TINRO-3-30-Trawl-216-489,is a subset of,NA
IYS2022-TINRO-3-30-Trawl,"NA:rr:1205",IYS2022-TINRO-3-30-Trawl-217,is a subset of,NA
IYS2022-TINRO-3-30-Trawl,"NA:rr:1206",IYS2022-TINRO-3-30-Trawl-217-490,is a subset of,NA
IYS2022-TINRO-3-30-Trawl,"NA:rr:1207",IYS2022-TINRO-3-30-Trawl-217-491,is a subset of,NA
IYS2022-TINRO-3-30-Trawl,"NA:rr:1208",IYS2022-TINRO-3-30-Trawl-217-492,is a subset of,NA
IYS2022-TINRO-3-31-Trawl,"NA:rr:1209",IYS2022-TINRO-3-31-Trawl-218,is a subset of,NA
IYS2022-TINRO-3-31-Trawl,"NA:rr:1210",IYS2022-TINRO-3-31-Trawl-218-1046,is a subset of,NA
IYS2022-TINRO-3-31-Trawl,"NA:rr:1211",IYS2022-TINRO-3-31-Trawl-218-1047,is a subset of,NA
IYS2022-TINRO-3-31-Trawl,"NA:rr:1212",IYS2022-TINRO-3-31-Trawl-218-1048,is a subset of,NA
IYS2022-TINRO-3-31-Trawl,"NA:rr:1213",IYS2022-TINRO-3-31-Trawl-218-1049,is a subset of,NA
IYS2022-TINRO-3-31-Trawl,"NA:rr:1214",IYS2022-TINRO-3-31-Trawl-218-1050,is a subset of,NA
IYS2022-TINRO-3-31-Trawl,"NA:rr:1215",IYS2022-TINRO-3-31-Trawl-218-1051,is a subset of,NA
IYS2022-TINRO-3-31-Trawl,"NA:rr:1216",IYS2022-TINRO-3-31-Trawl-218-1052,is a subset of,NA
IYS2022-TINRO-3-31-Trawl,"NA:rr:1217",IYS2022-TINRO-3-31-Trawl-218-1053,is a subset of,NA
IYS2022-TINRO-3-31-Trawl,"NA:rr:1218",IYS2022-TINRO-3-31-Trawl-219,is a subset of,NA
IYS2022-TINRO-3-31-Trawl,"NA:rr:1219",IYS2022-TINRO-3-31-Trawl-219-1054,is a subset of,NA
IYS2022-TINRO-3-31-Trawl,"NA:rr:1220",IYS2022-TINRO-3-31-Trawl-219-1055,is a subset of,NA
IYS2022-TINRO-3-31-Trawl,"NA:rr:1221",IYS2022-TINRO-3-31-Trawl-220,is a subset of,NA
IYS2022-TINRO-3-31-Trawl,"NA:rr:1222",IYS2022-TINRO-3-31-Trawl-220-493,is a subset of,NA
IYS2022-TINRO-3-31-Trawl,"NA:rr:1223",IYS2022-TINRO-3-31-Trawl-221,is a subset of,NA
IYS2022-TINRO-3-31-Trawl,"NA:rr:1224",IYS2022-TINRO-3-31-Trawl-221-494,is a subset of,NA
IYS2022-TINRO-3-31-Trawl,"NA:rr:1225",IYS2022-TINRO-3-31-Trawl-221-495,is a subset of,NA
IYS2022-TINRO-3-31-Trawl,"NA:rr:1226",IYS2022-TINRO-3-31-Trawl-221-496,is a subset of,NA
IYS2022-TINRO-3-31-Trawl,"NA:rr:1227",IYS2022-TINRO-3-31-Trawl-222,is a subset of,NA
IYS2022-TINRO-3-31-Trawl,"NA:rr:1228",IYS2022-TINRO-3-31-Trawl-222-497,is a subset of,NA
IYS2022-TINRO-3-31-Trawl,"NA:rr:1229",IYS2022-TINRO-3-31-Trawl-222-498,is a subset of,NA
IYS2022-TINRO-3-31-Trawl,"NA:rr:1230",IYS2022-TINRO-3-31-Trawl-222-499,is a subset of,NA
IYS2022-TINRO-3-31-Trawl,"NA:rr:1231",IYS2022-TINRO-3-31-Trawl-222-500,is a subset of,NA
IYS2022-TINRO-3-31-Trawl,"NA:rr:1232",IYS2022-TINRO-3-31-Trawl-222-501,is a subset of,NA
